experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,timestamp,error
llama3.2_local_baseline_math,llama3.2,math,1040,736,736,True,4388.829000000001,2026-01-21T06:16:08.919276,
llama3.2_local_baseline_math,llama3.2,math,1041,101,101,True,3466.839,2026-01-21T06:16:12.386140,
llama3.2_local_baseline_math,llama3.2,math,1042,7.17,3,False,6334.492,2026-01-21T06:16:18.720654,
llama3.2_local_baseline_math,llama3.2,math,1043,130000,130000,True,3577.414,2026-01-21T06:16:22.298084,
llama3.2_local_baseline_math,llama3.2,math,1044,1,1,True,4377.617,2026-01-21T06:16:26.675717,
llama3.2_local_baseline_math,llama3.2,math,1045,420,420,True,4950.825,2026-01-21T06:16:31.626563,
llama3.2_local_baseline_math,llama3.2,math,1046,47.25,189,False,5957.846,2026-01-21T06:16:37.584426,
llama3.2_local_baseline_math,llama3.2,math,1047,14,10,False,5854.882,2026-01-21T06:16:43.439320,
llama3.2_local_baseline_math,llama3.2,math,1048,"$9,864",7400,False,6269.2480000000005,2026-01-21T06:16:49.711637,
llama3.2_local_baseline_math,llama3.2,math,1049,20,20,True,4968.642,2026-01-21T06:16:54.680303,
llama3.2_local_baseline_math,llama3.2,math,1050,1630,655,False,8788.907,2026-01-21T06:17:03.469224,
llama3.2_local_baseline_math,llama3.2,math,1051,15,15,True,3783.022,2026-01-21T06:17:07.252273,
llama3.2_local_baseline_math,llama3.2,math,1052,110,110,True,4297.11,2026-01-21T06:17:11.549396,
llama3.2_local_baseline_math,llama3.2,math,1053,55,55,True,5676.366,2026-01-21T06:17:17.225775,
llama3.2_local_baseline_math,llama3.2,math,1054,$2400,2400,False,4002.319,2026-01-21T06:17:21.228139,
llama3.2_local_baseline_math,llama3.2,math,1055,2304,2304,True,4288.4529999999995,2026-01-21T06:17:25.516607,
llama3.2_local_baseline_math,llama3.2,math,1056,156,156,True,4677.16,2026-01-21T06:17:30.193814,
llama3.2_local_baseline_math,llama3.2,math,1057,24,24,True,4032.7999999999997,2026-01-21T06:17:34.226628,
llama3.2_local_baseline_math,llama3.2,math,1058,250,250,True,3573.591,2026-01-21T06:17:37.800234,
llama3.2_local_baseline_math,llama3.2,math,1059,6,2,False,3578.3399999999997,2026-01-21T06:17:41.378585,
llama3.2_local_baseline_math,llama3.2,math,1060,31,31,True,4297.761,2026-01-21T06:17:45.676374,
llama3.2_local_baseline_math,llama3.2,math,1061,58,58,True,4506.138,2026-01-21T06:17:50.182529,
llama3.2_local_baseline_math,llama3.2,math,1062,482,482,True,4085.6250000000005,2026-01-21T06:17:54.268184,
llama3.2_local_baseline_math,llama3.2,math,1063,320,320,True,4987.197,2026-01-21T06:17:59.255401,
llama3.2_local_baseline_math,llama3.2,math,1064,267,247,False,3929.602,2026-01-21T06:18:03.185031,
llama3.2_local_baseline_math,llama3.2,math,1065,95,95,True,4105.131,2026-01-21T06:18:07.290178,
llama3.2_local_baseline_math,llama3.2,math,1066,14,14,True,6733.333,2026-01-21T06:18:14.023526,
llama3.2_local_baseline_math,llama3.2,math,1067,245,245,True,4766.291,2026-01-21T06:18:18.789835,
llama3.2_local_baseline_math,llama3.2,math,1068,24,24,True,4622.557,2026-01-21T06:18:23.412404,
llama3.2_local_baseline_math,llama3.2,math,1069,300,300,True,3729.994,2026-01-21T06:18:27.142423,
llama3.2_local_baseline_math,llama3.2,math,1070,22,18,False,4081.9809999999998,2026-01-21T06:18:31.224414,
llama3.2_local_baseline_math,llama3.2,math,1071,251,251,True,6502.137000000001,2026-01-21T06:18:37.726561,
llama3.2_local_baseline_math,llama3.2,math,1072,85,85,True,3937.233,2026-01-21T06:18:41.663827,
llama3.2_local_baseline_math,llama3.2,math,1073,112,21,False,61674.238000000005,2026-01-21T06:19:43.338083,
llama3.2_local_baseline_math,llama3.2,math,1074,750,750,True,5001.86,2026-01-21T06:19:48.339975,
llama3.2_local_baseline_math,llama3.2,math,1075,44,16,False,8348.009,2026-01-21T06:19:56.688001,
llama3.2_local_baseline_math,llama3.2,math,1076,162,162,True,5393.094999999999,2026-01-21T06:20:02.081139,
llama3.2_local_baseline_math,llama3.2,math,1077,145,145,True,82012.293,2026-01-21T06:21:24.093445,
llama3.2_local_baseline_math,llama3.2,math,1078,8,8,True,7554.176,2026-01-21T06:21:31.647675,
llama3.2_local_baseline_math,llama3.2,math,1079,10,10,True,6500.353999999999,2026-01-21T06:21:38.148043,
llama3.2_local_baseline_math,llama3.2,math,1080,1200,72000,False,4349.877,2026-01-21T06:21:42.497939,
llama3.2_local_baseline_math,llama3.2,math,1081,195,195,True,3623.792,2026-01-21T06:21:46.121757,
llama3.2_local_baseline_math,llama3.2,math,1082,1,2,False,5463.286,2026-01-21T06:21:51.585061,
llama3.2_local_baseline_math,llama3.2,math,1083,$2.00,2,False,6181.282,2026-01-21T06:21:57.766362,
llama3.2_local_baseline_math,llama3.2,math,1084,0,20,False,6140.4800000000005,2026-01-21T06:22:03.906851,
llama3.2_local_baseline_math,llama3.2,math,1085,26,26,True,3453.6910000000003,2026-01-21T06:22:07.360553,
llama3.2_local_baseline_math,llama3.2,math,1086,131250,131250,True,7290.919,2026-01-21T06:22:14.651523,
llama3.2_local_baseline_math,llama3.2,math,1087,12,12,True,4370.447999999999,2026-01-21T06:22:19.021989,
llama3.2_local_baseline_math,llama3.2,math,1088,7.7,30,False,7111.226000000001,2026-01-21T06:22:26.133233,
llama3.2_local_baseline_math,llama3.2,math,1089,32,32,True,3808.427,2026-01-21T06:22:29.941681,
llama3.2_local_baseline_math,llama3.2,math,1090,72,72,True,4229.3589999999995,2026-01-21T06:22:34.171048,
llama3.2_local_baseline_math,llama3.2,math,1091,$1000,1000,False,3731.017,2026-01-21T06:22:37.902081,
llama3.2_local_baseline_math,llama3.2,math,1092,360,1080,False,10307.19,2026-01-21T06:22:48.209301,
llama3.2_local_baseline_math,llama3.2,math,1093,$144,144,False,5358.9710000000005,2026-01-21T06:22:53.568288,
llama3.2_local_baseline_math,llama3.2,math,1094,22.22,25,False,5298.264999999999,2026-01-21T06:22:58.866595,
llama3.2_local_baseline_math,llama3.2,math,1095,270,270,True,4180.898,2026-01-21T06:23:03.047511,
llama3.2_local_baseline_math,llama3.2,math,1096,144,240,False,4991.741,2026-01-21T06:23:08.039300,
llama3.2_local_baseline_math,llama3.2,math,1097,480,480,True,4512.706999999999,2026-01-21T06:23:12.552021,
llama3.2_local_baseline_math,llama3.2,math,1098,30,30,True,2919.4300000000003,2026-01-21T06:23:15.471470,
llama3.2_local_baseline_math,llama3.2,math,1099,2,2,True,4514.137,2026-01-21T06:23:19.985622,
llama3.2_local_baseline_math,llama3.2,math,1100,5,5,True,4882.747,2026-01-21T06:23:24.868387,
llama3.2_local_baseline_math,llama3.2,math,1101,16,16,True,4139.158,2026-01-21T06:23:29.007596,
llama3.2_local_baseline_math,llama3.2,math,1102,$98.00,113,False,8935.04,2026-01-21T06:23:37.942675,
llama3.2_local_baseline_math,llama3.2,math,1103,90,90,True,4900.398,2026-01-21T06:23:42.843109,
llama3.2_local_baseline_math,llama3.2,math,1104,24,24,True,3106.1679999999997,2026-01-21T06:23:45.949301,
llama3.2_local_baseline_math,llama3.2,math,1105,10,40,False,11869.122000000001,2026-01-21T06:23:57.818443,
llama3.2_local_baseline_math,llama3.2,math,1106,5,5,True,3838.4719999999998,2026-01-21T06:24:01.656949,
llama3.2_local_baseline_math,llama3.2,math,1107,360,360,True,5548.127,2026-01-21T06:24:07.205085,
llama3.2_local_baseline_math,llama3.2,math,1108,38,38,True,2965.538,2026-01-21T06:24:10.170652,
llama3.2_local_baseline_math,llama3.2,math,1109,3,3,True,4674.0289999999995,2026-01-21T06:24:14.844700,
llama3.2_local_baseline_math,llama3.2,math,1110,30,60,False,4732.501,2026-01-21T06:24:19.577216,
llama3.2_local_baseline_math,llama3.2,math,1111,157,157,True,4959.029,2026-01-21T06:24:24.536270,
llama3.2_local_baseline_math,llama3.2,math,1112,5,5,True,3899.924,2026-01-21T06:24:28.436422,
llama3.2_local_baseline_math,llama3.2,math,1113,-3,-3,True,2725.4700000000003,2026-01-21T06:24:31.161912,
llama3.2_local_baseline_math,llama3.2,math,1114,8,8,True,3219.7369999999996,2026-01-21T06:24:34.381668,
llama3.2_local_baseline_math,llama3.2,math,1115,$5,5,False,3986.0319999999997,2026-01-21T06:24:38.367719,
llama3.2_local_baseline_math,llama3.2,math,1116,60,60,True,3198.1929999999998,2026-01-21T06:24:41.565936,
llama3.2_local_baseline_math,llama3.2,math,1117,9,9,True,5274.2029999999995,2026-01-21T06:24:46.840145,
llama3.2_local_baseline_math,llama3.2,math,1118,5,5,True,7010.920999999999,2026-01-21T06:24:53.851086,
llama3.2_local_baseline_math,llama3.2,math,1119,15,18,False,5094.6759999999995,2026-01-21T06:24:58.945791,
llama3.2_local_baseline_math,llama3.2,math,1120,560,560,True,4333.159000000001,2026-01-21T06:25:03.278962,
llama3.2_local_baseline_math,llama3.2,math,1121,35,35,True,3870.264,2026-01-21T06:25:07.149236,
llama3.2_local_baseline_math,llama3.2,math,1122,18,18,True,7487.849999999999,2026-01-21T06:25:14.637129,
llama3.2_local_baseline_math,llama3.2,math,1123,105,105,True,4397.457,2026-01-21T06:25:19.034594,
llama3.2_local_baseline_math,llama3.2,math,1124,18,64,False,6571.865,2026-01-21T06:25:25.606471,
llama3.2_local_baseline_math,llama3.2,math,1125,90,90,True,4162.847,2026-01-21T06:25:29.769353,
llama3.2_local_baseline_math,llama3.2,math,1126,50,50,True,3304.089,2026-01-21T06:25:33.073454,
llama3.2_local_baseline_math,llama3.2,math,1127,750,750,True,4253.88,2026-01-21T06:25:37.327364,
llama3.2_local_baseline_math,llama3.2,math,1128,7,9,False,3208.715,2026-01-21T06:25:40.536087,
llama3.2_local_baseline_math,llama3.2,math,1129,8,8,True,8890.57,2026-01-21T06:25:49.426672,
llama3.2_local_baseline_math,llama3.2,math,1130,25,25,True,6145.508000000001,2026-01-21T06:25:55.572188,
llama3.2_local_baseline_math,llama3.2,math,1131,$96,96,False,4175.722000000001,2026-01-21T06:25:59.747946,
llama3.2_local_baseline_math,llama3.2,math,1132,42000,45000,False,6949.689,2026-01-21T06:26:06.697658,
llama3.2_local_baseline_math,llama3.2,math,1133,70,50,False,6691.138,2026-01-21T06:26:13.388830,
llama3.2_local_baseline_math,llama3.2,math,1134,7,7,True,5020.175,2026-01-21T06:26:18.409024,
llama3.2_local_baseline_math,llama3.2,math,1135,32,32,True,3728.489,2026-01-21T06:26:22.137533,
llama3.2_local_baseline_math,llama3.2,math,1136,26,26,True,4451.448,2026-01-21T06:26:26.589071,
llama3.2_local_baseline_math,llama3.2,math,1137,8,68,False,6114.228,2026-01-21T06:26:32.703318,
llama3.2_local_baseline_math,llama3.2,math,1138,700,700,True,6232.8859999999995,2026-01-21T06:26:38.936220,
llama3.2_local_baseline_math,llama3.2,math,1139,$1.00,1,False,6956.412,2026-01-21T06:26:45.892682,
llama3.2_local_baseline_math,llama3.2,math,1140,54,27,False,3882.359,2026-01-21T06:26:49.775049,
llama3.2_local_baseline_math,llama3.2,math,1141,20,20,True,4385.841,2026-01-21T06:26:54.160900,
llama3.2_local_baseline_math,llama3.2,math,1142,9,9,True,4115.696,2026-01-21T06:26:58.276628,
llama3.2_local_baseline_math,llama3.2,math,1143,300,300,True,3656.0190000000002,2026-01-21T06:27:01.932672,
llama3.2_local_baseline_math,llama3.2,math,1144,34,34,True,6006.87,2026-01-21T06:27:07.939562,
llama3.2_local_baseline_math,llama3.2,math,1145,291,291,True,73631.01299999999,2026-01-21T06:28:21.570591,
llama3.2_local_baseline_math,llama3.2,math,1146,0,16,False,7505.0,2026-01-21T06:28:29.075701,
llama3.2_local_baseline_math,llama3.2,math,1147,9,22,False,4050.5389999999998,2026-01-21T06:28:33.126269,
llama3.2_local_baseline_math,llama3.2,math,1148,9,9,True,2925.073,2026-01-21T06:28:36.051353,
llama3.2_local_baseline_math,llama3.2,math,1149,90,93,False,3420.2279999999996,2026-01-21T06:28:39.471588,
llama3.2_local_baseline_math,llama3.2,math,1150,21,21,True,2910.571,2026-01-21T06:28:42.382173,
llama3.2_local_baseline_math,llama3.2,math,1151,50,50,True,4728.948,2026-01-21T06:28:47.111139,
llama3.2_local_baseline_math,llama3.2,math,1152,12,12,True,4929.711,2026-01-21T06:28:52.040857,
llama3.2_local_baseline_math,llama3.2,math,1153,20,20,True,8673.002,2026-01-21T06:29:00.713872,
llama3.2_local_baseline_math,llama3.2,math,1154,30,30,True,3878.37,2026-01-21T06:29:04.592274,
llama3.2_local_baseline_math,llama3.2,math,1155,13,13,True,3980.78,2026-01-21T06:29:08.573083,
llama3.2_local_baseline_math,llama3.2,math,1156,120,120,True,5577.497,2026-01-21T06:29:14.150623,
llama3.2_local_baseline_math,llama3.2,math,1157,3,3,True,4040.83,2026-01-21T06:29:18.191465,
llama3.2_local_baseline_math,llama3.2,math,1158,7300,7300,True,7147.789000000001,2026-01-21T06:29:25.339277,
llama3.2_local_baseline_math,llama3.2,math,1159,50,50,True,6524.505,2026-01-21T06:29:31.863810,
llama3.2_local_baseline_math,llama3.2,math,1160,1125,1125,True,4953.143,2026-01-21T06:29:36.816970,
llama3.2_local_baseline_math,llama3.2,math,1161,170,170,True,5116.532,2026-01-21T06:29:41.933542,
llama3.2_local_baseline_math,llama3.2,math,1162,3,3,True,2498.874,2026-01-21T06:29:44.432440,
llama3.2_local_baseline_math,llama3.2,math,1163,12,12,True,3427.819,2026-01-21T06:29:47.860278,
llama3.2_local_baseline_math,llama3.2,math,1164,9,9,True,5568.39,2026-01-21T06:29:53.428687,
llama3.2_local_baseline_math,llama3.2,math,1165,$1248,1248,False,7030.04,2026-01-21T06:30:00.458759,
llama3.2_local_baseline_math,llama3.2,math,1166,2100,2350,False,10067.969,2026-01-21T06:30:10.526744,
llama3.2_local_baseline_math,llama3.2,math,1167,120,120,True,2747.457,2026-01-21T06:30:13.274214,
llama3.2_local_baseline_math,llama3.2,math,1168,20,20,True,6057.868,2026-01-21T06:30:19.332094,
llama3.2_local_baseline_math,llama3.2,math,1169,$0.59,2,False,11439.035,2026-01-21T06:30:30.771157,
llama3.2_local_baseline_math,llama3.2,math,1170,3,2,False,5202.108,2026-01-21T06:30:35.973305,
llama3.2_local_baseline_math,llama3.2,math,1171,3160,3160,True,6017.42,2026-01-21T06:30:41.990740,
llama3.2_local_baseline_math,llama3.2,math,1172,93,93,True,4028.7680000000005,2026-01-21T06:30:46.019524,
llama3.2_local_baseline_math,llama3.2,math,1173,8,10,False,7321.9130000000005,2026-01-21T06:30:53.341454,
llama3.2_local_baseline_math,llama3.2,math,1174,200,240,False,6278.240000000001,2026-01-21T06:30:59.619731,
llama3.2_local_baseline_math,llama3.2,math,1175,16,16,True,5721.491,2026-01-21T06:31:05.341249,
llama3.2_local_baseline_math,llama3.2,math,1176,3,2,False,5976.078,2026-01-21T06:31:11.317367,
llama3.2_local_baseline_math,llama3.2,math,1177,17,17,True,4706.724999999999,2026-01-21T06:31:16.024100,
llama3.2_local_baseline_math,llama3.2,math,1178,17,17,True,3196.4739999999997,2026-01-21T06:31:19.220587,
llama3.2_local_baseline_math,llama3.2,math,1179,50,50,True,3712.79,2026-01-21T06:31:22.933390,
llama3.2_local_baseline_math,llama3.2,math,1180,8800,5600,False,6782.159,2026-01-21T06:31:29.715595,
llama3.2_local_baseline_math,llama3.2,math,1181,20,20,True,8221.332,2026-01-21T06:31:37.936951,
llama3.2_local_baseline_math,llama3.2,math,1182,1800,1800,True,4700.593,2026-01-21T06:31:42.637586,
llama3.2_local_baseline_math,llama3.2,math,1183,7,11,False,6632.7660000000005,2026-01-21T06:31:49.270361,
llama3.2_local_baseline_math,llama3.2,math,1184,306,306,True,3684.518,2026-01-21T06:31:52.954894,
llama3.2_local_baseline_math,llama3.2,math,1185,3 (cheese) and 3 (pepperoni),6,False,6609.668,2026-01-21T06:31:59.564723,
llama3.2_local_baseline_math,llama3.2,math,1186,19,19,True,3800.361,2026-01-21T06:32:03.365143,
llama3.2_local_baseline_math,llama3.2,math,1187,5,5,True,6325.09,2026-01-21T06:32:09.690245,
llama3.2_local_baseline_math,llama3.2,math,1188,24,24,True,6765.5070000000005,2026-01-21T06:32:16.455792,
llama3.2_local_baseline_math,llama3.2,math,1189,6,6,True,3489.111,2026-01-21T06:32:19.944923,
llama3.2_local_baseline_math,llama3.2,math,1190,19,19,True,8144.366,2026-01-21T06:32:28.089300,
llama3.2_local_baseline_math,llama3.2,math,1191,100,100,True,3602.286,2026-01-21T06:32:31.691615,
llama3.2_local_baseline_math,llama3.2,math,1192,280,280,True,4534.042,2026-01-21T06:32:36.225669,
llama3.2_local_baseline_math,llama3.2,math,1193,$9.00,9,False,6084.204,2026-01-21T06:32:42.309917,
llama3.2_local_baseline_math,llama3.2,math,1194,1200,1200,True,3656.81,2026-01-21T06:32:45.966746,
llama3.2_local_baseline_math,llama3.2,math,1195,270,320,False,5964.601,2026-01-21T06:32:51.931364,
llama3.2_local_baseline_math,llama3.2,math,1196,75,75,True,3617.774,2026-01-21T06:32:55.549169,
llama3.2_local_baseline_math,llama3.2,math,1197,2400,2400,True,6513.996,2026-01-21T06:33:02.063181,
llama3.2_local_baseline_math,llama3.2,math,1198,140,140,True,6872.098,2026-01-21T06:33:08.935312,
llama3.2_local_baseline_math,llama3.2,math,1199,2.67,2,False,5609.13,2026-01-21T06:33:14.544468,
llama3.2_local_baseline_math,llama3.2,math,1200,8,8,True,3439.282,2026-01-21T06:33:17.983767,
llama3.2_local_baseline_math,llama3.2,math,1201,Not enough information to calculate accurately.,42,False,9126.712,2026-01-21T06:33:27.110490,
llama3.2_local_baseline_math,llama3.2,math,1202,19,19,True,4659.576,2026-01-21T06:33:31.770100,
llama3.2_local_baseline_math,llama3.2,math,1203,120,240,False,88392.394,2026-01-21T06:35:00.162518,
llama3.2_local_baseline_math,llama3.2,math,1204,168,168,True,7865.753,2026-01-21T06:35:08.028301,
llama3.2_local_baseline_math,llama3.2,math,1205,4,4,True,6549.278,2026-01-21T06:35:14.577603,
llama3.2_local_baseline_math,llama3.2,math,1206,"$40,000","40,000",False,4806.329,2026-01-21T06:35:19.383946,
llama3.2_local_baseline_math,llama3.2,math,1207,$64,64,False,4409.954,2026-01-21T06:35:23.793917,
llama3.2_local_baseline_math,llama3.2,math,1208,27,27,True,4610.239,2026-01-21T06:35:28.404223,
llama3.2_local_baseline_math,llama3.2,math,1209,29,29,True,5745.192,2026-01-21T06:35:34.149434,
llama3.2_local_baseline_math,llama3.2,math,1210,288,288,True,3072.364,2026-01-21T06:35:37.221815,
llama3.2_local_baseline_math,llama3.2,math,1211,448,448,True,3277.775,2026-01-21T06:35:40.499628,
llama3.2_local_baseline_math,llama3.2,math,1212,150,150,True,3503.589,2026-01-21T06:35:44.003231,
llama3.2_local_baseline_math,llama3.2,math,1213,31,31,True,5768.307,2026-01-21T06:35:49.771557,
llama3.2_local_baseline_math,llama3.2,math,1214,5,5,True,3577.391,2026-01-21T06:35:53.348966,
llama3.2_local_baseline_math,llama3.2,math,1215,36,36,True,8019.769,2026-01-21T06:36:01.368781,
llama3.2_local_baseline_math,llama3.2,math,1216,20,20,True,5907.7390000000005,2026-01-21T06:36:07.276571,
llama3.2_local_baseline_math,llama3.2,math,1217,210,75,False,5650.673000000001,2026-01-21T06:36:12.927274,
llama3.2_local_baseline_math,llama3.2,math,1218,225,225,True,4960.134,2026-01-21T06:36:17.887421,
llama3.2_local_baseline_math,llama3.2,math,1219,100,100,True,3561.28,2026-01-21T06:36:21.448721,
llama3.2_local_baseline_math,llama3.2,math,1220,32,32,True,3923.062,2026-01-21T06:36:25.371820,
llama3.2_local_baseline_math,llama3.2,math,1221,10,10,True,4015.5380000000005,2026-01-21T06:36:29.387378,
llama3.2_local_baseline_math,llama3.2,math,1222,350,350,True,3304.055,2026-01-21T06:36:32.691480,
llama3.2_local_baseline_math,llama3.2,math,1223,8,8,True,3790.0649999999996,2026-01-21T06:36:36.481561,
llama3.2_local_baseline_math,llama3.2,math,1224,5,5,True,2947.591,2026-01-21T06:36:39.429345,
llama3.2_local_baseline_math,llama3.2,math,1225,3,3,True,4702.178,2026-01-21T06:36:44.131543,
llama3.2_local_baseline_math,llama3.2,math,1226,90,90,True,7346.947,2026-01-21T06:36:51.478502,
llama3.2_local_baseline_math,llama3.2,math,1227,14,66,False,4687.371,2026-01-21T06:36:56.165912,
llama3.2_local_baseline_math,llama3.2,math,1228,31,31,True,3708.761,2026-01-21T06:36:59.874681,
llama3.2_local_baseline_math,llama3.2,math,1229,36,36,True,4795.455,2026-01-21T06:37:04.670146,
llama3.2_local_baseline_math,llama3.2,math,1230,440,440,True,3900.207,2026-01-21T06:37:08.570383,
llama3.2_local_baseline_math,llama3.2,math,1231,70,70,True,4561.579,2026-01-21T06:37:13.131968,
llama3.2_local_baseline_math,llama3.2,math,1232,15,15,True,3155.086,2026-01-21T06:37:16.287067,
llama3.2_local_baseline_math,llama3.2,math,1233,81,81,True,4885.314,2026-01-21T06:37:21.172407,
llama3.2_local_baseline_math,llama3.2,math,1234,12,12,True,3250.151,2026-01-21T06:37:24.422578,
llama3.2_local_baseline_math,llama3.2,math,1235,20,60,False,10005.01,2026-01-21T06:37:34.427638,
llama3.2_local_baseline_math,llama3.2,math,1236,78,84,False,6790.295999999999,2026-01-21T06:37:41.217973,
llama3.2_local_baseline_math,llama3.2,math,1237,22,78,False,2589.357,2026-01-21T06:37:43.807377,
llama3.2_local_baseline_math,llama3.2,math,1238,520,520,True,5245.762,2026-01-21T06:37:49.053147,
llama3.2_local_baseline_math,llama3.2,math,1239,50,50,True,5233.595,2026-01-21T06:37:54.286763,
llama3.2_local_baseline_math,llama3.2,math,1240,3,2,False,15732.182,2026-01-21T06:38:10.018991,
llama3.2_local_baseline_math,llama3.2,math,1241,8,8,True,6525.298000000001,2026-01-21T06:38:16.544372,
llama3.2_local_baseline_math,llama3.2,math,1242,20,20,True,5619.322999999999,2026-01-21T06:38:22.163705,
llama3.2_local_baseline_math,llama3.2,math,1243,5,50,False,5021.108,2026-01-21T06:38:27.184827,
llama3.2_local_baseline_math,llama3.2,math,1244,35,35,True,5509.181,2026-01-21T06:38:32.694028,
llama3.2_local_baseline_math,llama3.2,math,1245,96,96,True,4961.491,2026-01-21T06:38:37.655540,
llama3.2_local_baseline_math,llama3.2,math,1246,3360,3360,True,3045.5139999999997,2026-01-21T06:38:40.701068,
llama3.2_local_baseline_math,llama3.2,math,1247,7,7,True,3954.6389999999997,2026-01-21T06:38:44.655717,
llama3.2_local_baseline_math,llama3.2,math,1248,250,750,False,5143.961,2026-01-21T06:38:49.799715,
llama3.2_local_baseline_math,llama3.2,math,1249,"20 flashlights, 36 candles",56,False,7274.2880000000005,2026-01-21T06:38:57.074030,
llama3.2_local_baseline_math,llama3.2,math,1250,22,22,True,2979.8309999999997,2026-01-21T06:39:00.054579,
llama3.2_local_baseline_math,llama3.2,math,1251,30,30,True,5876.148999999999,2026-01-21T06:39:05.930747,
llama3.2_local_baseline_math,llama3.2,math,1252,70,70,True,5722.247,2026-01-21T06:39:11.653012,
llama3.2_local_baseline_math,llama3.2,math,1253,120,120,True,4621.149,2026-01-21T06:39:16.274223,
llama3.2_local_baseline_math,llama3.2,math,1254,30,30,True,5098.425,2026-01-21T06:39:21.372658,
llama3.2_local_baseline_math,llama3.2,math,1255,12,12,True,4341.341,2026-01-21T06:39:25.714035,
llama3.2_local_baseline_math,llama3.2,math,1256,15,15,True,5725.63,2026-01-21T06:39:31.439674,
llama3.2_local_baseline_math,llama3.2,math,1257,$14.00,14,False,3138.595,2026-01-21T06:39:34.578281,
llama3.2_local_baseline_math,llama3.2,math,1258,60,60,True,5466.608,2026-01-21T06:39:40.044921,
llama3.2_local_baseline_math,llama3.2,math,1259,7200,7200,True,4152.840999999999,2026-01-21T06:39:44.197779,
llama3.2_local_baseline_math,llama3.2,math,1260,5,5,True,4155.496,2026-01-21T06:39:48.353293,
llama3.2_local_baseline_math,llama3.2,math,1261,235,235,True,4727.911,2026-01-21T06:39:53.081947,
llama3.2_local_baseline_math,llama3.2,math,1262,12,12,True,5307.609,2026-01-21T06:39:58.391067,
llama3.2_local_baseline_math,llama3.2,math,1263,520,500,False,5297.015,2026-01-21T06:40:03.688108,
llama3.2_local_baseline_math,llama3.2,math,1264,230,210,False,7423.098999999999,2026-01-21T06:40:11.111224,
llama3.2_local_baseline_math,llama3.2,math,1265,36,36,True,8606.16,2026-01-21T06:40:19.717461,
llama3.2_local_baseline_math,llama3.2,math,1266,147,147,True,3652.8779999999997,2026-01-21T06:40:23.370349,
llama3.2_local_baseline_math,llama3.2,math,1267,80,40,False,5680.965999999999,2026-01-21T06:40:29.051339,
llama3.2_local_baseline_math,llama3.2,math,1268,20,20,True,4920.566,2026-01-21T06:40:33.971919,
llama3.2_local_baseline_math,llama3.2,math,1269,54,54,True,5408.2429999999995,2026-01-21T06:40:39.380176,
llama3.2_local_baseline_math,llama3.2,math,1270,3528,3528,True,5830.013,2026-01-21T06:40:45.210227,
llama3.2_local_baseline_math,llama3.2,math,1271,43,43,True,4919.639,2026-01-21T06:40:50.129875,
llama3.2_local_baseline_math,llama3.2,math,1272,296,296,True,6136.015,2026-01-21T06:40:56.265903,
llama3.2_local_baseline_math,llama3.2,math,1273,27,27,True,4510.3,2026-01-21T06:41:00.776242,
llama3.2_local_baseline_math,llama3.2,math,1274,38,38,True,5365.189,2026-01-21T06:41:06.141458,
llama3.2_local_baseline_math,llama3.2,math,1275,16,16,True,3823.306,2026-01-21T06:41:09.964786,
llama3.2_local_baseline_math,llama3.2,math,1276,70,70,True,3625.234,2026-01-21T06:41:13.590041,
llama3.2_local_baseline_math,llama3.2,math,1277,48,48,True,2971.0009999999997,2026-01-21T06:41:16.561053,
llama3.2_local_baseline_math,llama3.2,math,1278,665,665,True,3646.5190000000002,2026-01-21T06:41:20.207583,
llama3.2_local_baseline_math,llama3.2,math,1279,180,180,True,4664.085,2026-01-21T06:41:24.871687,
llama3.2_local_baseline_math,llama3.2,math,1280,7,7,True,3587.715,2026-01-21T06:41:28.459439,
llama3.2_local_baseline_math,llama3.2,math,1281,20,20,True,4179.967000000001,2026-01-21T06:41:32.639422,
llama3.2_local_baseline_math,llama3.2,math,1282,$12,12,False,5180.67,2026-01-21T06:41:37.820153,
llama3.2_local_baseline_math,llama3.2,math,1283,60,60,True,4568.598,2026-01-21T06:41:42.388772,
llama3.2_local_baseline_math,llama3.2,math,1284,25,25,True,5835.838,2026-01-21T06:41:48.224625,
llama3.2_local_baseline_math,llama3.2,math,1285,1218,1218,True,4113.011,2026-01-21T06:41:52.337652,
llama3.2_local_baseline_math,llama3.2,math,1286,105,105,True,3530.177,2026-01-21T06:41:55.867868,
llama3.2_local_baseline_math,llama3.2,math,1287,84,84,True,5534.3150000000005,2026-01-21T06:42:01.402202,
llama3.2_local_baseline_math,llama3.2,math,1288,22,34,False,5516.26,2026-01-21T06:42:06.918507,
llama3.2_local_baseline_math,llama3.2,math,1289,101,101,True,3445.591,2026-01-21T06:42:10.364119,
llama3.2_local_baseline_math,llama3.2,math,1290,90,90,True,5461.591,2026-01-21T06:42:15.825723,
llama3.2_local_baseline_math,llama3.2,math,1291,27,27,True,3415.536,2026-01-21T06:42:19.241273,
llama3.2_local_baseline_math,llama3.2,math,1292,67,67,True,3812.1679999999997,2026-01-21T06:42:23.053453,
llama3.2_local_baseline_math,llama3.2,math,1293,"$140,000",140000,False,4323.714,2026-01-21T06:42:27.377185,
llama3.2_local_baseline_math,llama3.2,math,1294,36,36,True,6252.307,2026-01-21T06:42:33.629524,
llama3.2_local_baseline_math,llama3.2,math,1295,2,2,True,4744.793,2026-01-21T06:42:38.374332,
